[2022-06-30 16:25:14,755][root][INFO] - {"env_config": {"length_violation_reward": -2.0, "double_victim_access_reward": 0.0, "victim_access_reward": 0.0, "victim_miss_reward": 0.0, "correct_reward": 1.0, "wrong_reward": -1.0, "step_reward": 0.0, "cache_state_reset": false, "reset_observation": false, "verbose": 0, "force_victim_hit": false, "flush_inst": false, "allow_victim_multi_access": true, "allow_empty_victim_access": false, "attacker_addr_s": 4, "attacker_addr_e": 7, "victim_addr_s": 0, "victim_addr_e": 3, "reset_limit": 1, "cache_configs": {"architecture": {"word_size": 1, "block_size": 1, "write_back": true}, "cache_1": {"blocks": 4, "associativity": 1, "hit_time": 1, "rep_policy": "lru"}, "mem": {"hit_time": 1000}}, "window_size": 164, "episode_length": 160, "cc_hunter_check_length": 8, "cyclone_collect_data": true, "cyclone_malicious_trace": false, "threshold": 0.5, "cyclone_coeff": 100.0}, "model_config": {"latency_dim": 3, "victim_acc_dim": 2, "action_dim": 64, "step_dim": 164, "window_size": 164, "action_embed_dim": 16, "step_embed_dim": 4, "hidden_dim": 128, "output_dim": -1, "num_layers": 1}, "m_server_name": "m_server", "m_server_addr": "127.0.0.1:4411", "r_server_name": "r_server", "r_server_addr": "127.0.0.1:4412", "c_server_name": "c_server", "c_server_addr": "127.0.0.1:4413", "train_device": "cuda:0", "infer_device": "cuda:1", "num_train_rollouts": 24, "num_train_workers": 24, "num_eval_rollouts": 2, "num_eval_workers": 2, "replay_buffer_size": 131072, "prefetch": 2, "batch_size": 512, "lr": 0.0003, "learning_starts": 65536, "push_every_n_steps": 10, "num_epochs": 3000, "steps_per_epoch": 3000, "num_eval_episodes": 100, "train_seed": 123, "eval_seed": 456, "table_view": true}
[2022-06-30 16:29:02,202][root][INFO] - 

     info                  key          mean          std            min           max    count
E Epoch 82    episode_return     13.82000000   2.18348346      8.00000000     19.00000000      100
E Epoch 82    episode_time/s      0.66072709   0.02328712      0.43035951      0.66954273      100
E Epoch 82  steps_per_second    244.13214828  13.09475748    240.46263123    374.10583496      100
E Epoch 82       total_guess     15.46000000   1.82986338     10.00000000     20.00000000      100
E Epoch 82      correct_rate      0.94582968   0.03693748      0.83333331      1.00000000      100
E Epoch 82    cyclone_attack      0.00000000   0.00000000      0.00000000      0.00000000      100
E Epoch 82              time  18132.14142313   0.00000000  18132.14142313  18132.14142313        1

[2022-06-30 21:30:41,900][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 83               return      0.95686458   0.06127230      0.67326289      1.13458002     3000
T Epoch 83         policy_ratio      1.00042942   0.04483056      0.95086104      1.99173725     3000
T Epoch 83          policy_loss      0.00330990   0.01785094     -0.01881670      0.51416504     3000
T Epoch 83           value_loss      0.34803932   0.33109583      0.00656765      2.37519908     3000
T Epoch 83              entropy      1.09559416   0.02738930      0.98928511      1.18358397     3000
T Epoch 83                 loss      0.16637362   0.16430343     -0.01977676      1.17870593     3000
T Epoch 83            grad_norm      0.64605888   1.70676288      0.11291857     85.02764130     3000
T Epoch 83  sample_data_time/ms      3.06849363  37.59675243      0.05658157    536.34892125     3000
T Epoch 83  batch_learn_time/ms     56.38339909   1.36274158     54.89786156     61.92144565     3000
T Epoch 83       episode_length    160.98257035   0.24912840    160.00000000    164.00000000     4762
T Epoch 83       episode_return     15.17114658  16.23125039   -100.00000000     26.00000000     4762
T Epoch 83       episode_time/s      0.89787579   0.12148325      0.74267256      1.62228084     4762
T Epoch 83     steps_per_second    181.47680418  16.37693177     99.24298859    216.78463745     4762
T Epoch 83          total_guess     19.36812264   2.00061315     13.00000000     42.00000000     4762
T Epoch 83         correct_rate      0.96188616   0.05937081      0.39473686      1.00000000     4762
T Epoch 83       cyclone_attack      0.02603948   0.15925271      0.00000000      1.00000000     4762
T Epoch 83                 time  18313.49454714   0.00000000  18313.49454714  18313.49454714        1

[2022-06-30 21:31:18,944][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 83    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 83    episode_return     14.11000000  10.03084742    -83.00000000     19.00000000      100
E Epoch 83    episode_time/s      0.66374194   0.01426875      0.52301723      0.67071271      100
E Epoch 83  steps_per_second    242.70556946   6.58101861    240.04315186    307.82925415      100
E Epoch 83       total_guess     16.95000000   1.68745370     11.00000000     21.00000000      100
E Epoch 83      correct_rate      0.94418487   0.04165755      0.80952382      1.00000000      100
E Epoch 83    cyclone_attack      0.01000000   0.09949874      0.00000000      1.00000000      100
E Epoch 83              time  18350.53953479   0.00000000  18350.53953479  18350.53953479        1

[2022-06-30 21:34:20,265][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 84               return      0.88865583   0.05674354      0.60771841      1.04592562     3000
T Epoch 84         policy_ratio      0.99972341   0.02096619      0.96322101      1.42511654     3000
T Epoch 84          policy_loss      0.00248434   0.01850453     -0.01763113      0.59466177     3000
T Epoch 84           value_loss      0.39499687   0.31846677      0.00974823      2.67899156     3000
T Epoch 84              entropy      1.12751435   0.02843928      1.02183402      1.20819092     3000
T Epoch 84                 loss      0.18870763   0.15878210     -0.01522446      1.32519412     3000
T Epoch 84            grad_norm      0.61986281   1.40681497      0.09551863     42.93608093     3000
T Epoch 84  sample_data_time/ms      3.08894981  37.91446893      0.05637016    596.61124181     3000
T Epoch 84  batch_learn_time/ms     56.35132228   1.33764504     55.01429550     66.92118477     3000
T Epoch 84       episode_length    160.97285260   0.28333910    160.00000000    164.00000000     4715
T Epoch 84       episode_return     14.71707317  16.60082518   -112.00000000     24.00000000     4715
T Epoch 84       episode_time/s      0.90686530   0.12148175      0.77551436      1.66016138     4715
T Epoch 84     steps_per_second    179.64055462  16.16083144     96.97853088    207.60415649     4715
T Epoch 84          total_guess     18.89331919   2.00853637     12.00000000     46.00000000     4715
T Epoch 84         correct_rate      0.96332256   0.05941336      0.36956522      1.00000000     4715
T Epoch 84       cyclone_attack      0.02672322   0.16127335      0.00000000      1.00000000     4715
T Epoch 84                 time  18531.85959033   0.00000000  18531.85959033  18531.85959033        1

[2022-06-30 21:34:57,312][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 84    episode_length    161.45000000   0.89861004    160.00000000    164.00000000      100
E Epoch 84    episode_return     13.54000000  10.16800865    -85.00000000     19.00000000      100
E Epoch 84    episode_time/s      0.67804219   0.02494646      0.45212528      0.70456219      100
E Epoch 84  steps_per_second    238.55454926  12.26751086    229.62805176    356.09600830      100
E Epoch 84       total_guess     16.26000000   2.21187703     10.00000000     21.00000000      100
E Epoch 84      correct_rate      0.94975708   0.04428657      0.82352942      1.00000000      100
E Epoch 84    cyclone_attack      0.01000000   0.09949874      0.00000000      1.00000000      100
E Epoch 84              time  18568.90601967   0.00000000  18568.90601967  18568.90601967        1

[2022-06-30 21:37:58,017][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 85               return      0.89654602   0.05658344      0.63432580      1.05330253     3000
T Epoch 85         policy_ratio      0.99876128   0.01662140      0.95870149      1.32693839     3000
T Epoch 85          policy_loss      0.00219747   0.01688826     -0.01829197      0.47220764     3000
T Epoch 85           value_loss      0.34825520   0.30561430      0.00855041      1.68018436     3000
T Epoch 85              entropy      1.11246357   0.02810187      1.00182748      1.22196531     3000
T Epoch 85                 loss      0.16520043   0.15217359     -0.01512418      0.94713217     3000
T Epoch 85            grad_norm      0.59091897   1.44549236      0.08597046     63.24328232     3000
T Epoch 85  sample_data_time/ms      2.84843364  35.71386448      0.05607307    484.24471170     3000
T Epoch 85  batch_learn_time/ms     56.36976478   1.27875210     54.94698603     62.21551914     3000
T Epoch 85       episode_length    160.99468311   0.27626476    160.00000000    164.00000000     4702
T Epoch 85       episode_return     14.71565291  16.29790213   -101.00000000     24.00000000     4702
T Epoch 85       episode_time/s      0.90676753   0.11093084      0.66184831      1.68100965     4702
T Epoch 85     steps_per_second    179.35214030  15.00020021     95.77577209    243.25816345     4702
T Epoch 85          total_guess     19.09357720   2.04213517     13.00000000     47.00000000     4702
T Epoch 85         correct_rate      0.95761918   0.06132756      0.42553192      1.00000000     4702
T Epoch 85       cyclone_attack      0.02637176   0.16023822      0.00000000      1.00000000     4702
T Epoch 85                 time  18749.61132127   0.00000000  18749.61132127  18749.61132127        1

[2022-06-30 21:38:35,060][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 85    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 85    episode_return     15.21000000   2.67318162      8.00000000     21.00000000      100
E Epoch 85    episode_time/s      0.68350868   0.02444659      0.46081808      0.69724816      100
E Epoch 85  steps_per_second    235.97508484  11.97021407    230.90774536    349.37866211      100
E Epoch 85       total_guess     17.03000000   2.35565278     10.00000000     22.00000000      100
E Epoch 85      correct_rate      0.94496651   0.03337052      0.80000001      1.00000000      100
E Epoch 85    cyclone_attack      0.00000000   0.00000000      0.00000000      0.00000000      100
E Epoch 85              time  18786.65485398   0.00000000  18786.65485398  18786.65485398        1

[2022-06-30 21:41:36,947][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 86               return      0.90391864   0.05396863      0.67539549      1.06251383     3000
T Epoch 86         policy_ratio      0.99874383   0.01620220      0.95993131      1.19482243     3000
T Epoch 86          policy_loss      0.00316649   0.01954363     -0.01758145      0.47723225     3000
T Epoch 86           value_loss      0.29545379   0.28179439      0.00818650      1.99906981     3000
T Epoch 86              entropy      1.07552785   0.02866824      0.98027897      1.17011213     3000
T Epoch 86                 loss      0.14013811   0.14031997     -0.01452021      0.98299241     3000
T Epoch 86            grad_norm      0.60865661   1.16237910      0.10615574     44.74309158     3000
T Epoch 86  sample_data_time/ms      3.35610606  40.44155166      0.05488750    702.53340714     3000
T Epoch 86  batch_learn_time/ms     56.28979740   1.24858429     55.03563117     61.99743692     3000
T Epoch 86       episode_length    160.97494352   0.22971989    160.00000000    163.00000000     4869
T Epoch 86       episode_return     15.54775108  14.16407789   -129.00000000     24.00000000     4869
T Epoch 86       episode_time/s      0.88228183   0.11819667      0.70325696      1.73214710     4869
T Epoch 86     steps_per_second    184.58600344  16.13829605     92.37091064    228.93481445     4869
T Epoch 86          total_guess     19.28116656   2.33206034     13.00000000     59.00000000     4869
T Epoch 86         correct_rate      0.95727710   0.06550541      0.25423729      1.00000000     4869
T Epoch 86       cyclone_attack      0.01910043   0.13687807      0.00000000      1.00000000     4869
T Epoch 86                 time  18968.54107281   0.00000000  18968.54107281  18968.54107281        1

[2022-06-30 21:42:12,990][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 86    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 86    episode_return     14.91000000   2.01541559      9.00000000     18.00000000      100
E Epoch 86    episode_time/s      0.66487336   0.02330033      0.43478751      0.67757839      100
E Epoch 86  steps_per_second    242.60215027  12.87473341    237.61087036    370.29583740      100
E Epoch 86       total_guess     16.59000000   1.60682918     12.00000000     20.00000000      100
E Epoch 86      correct_rate      0.94882792   0.03806765      0.81250000      1.00000000      100
E Epoch 86    cyclone_attack      0.00000000   0.00000000      0.00000000      0.00000000      100
E Epoch 86              time  19004.58466757   0.00000000  19004.58466757  19004.58466757        1

[2022-06-30 21:45:14,650][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 87               return      0.90199296   0.05459089      0.71675992      1.06801772     3000
T Epoch 87         policy_ratio      0.99910317   0.02324835      0.96020061      1.68596447     3000
T Epoch 87          policy_loss      0.00346268   0.02988711     -0.01575515      1.39551806     3000
T Epoch 87           value_loss      0.33070368   0.29013360      0.00779865      1.71801436     3000
T Epoch 87              entropy      1.07164322   0.02822763      0.96791571      1.18356466     3000
T Epoch 87                 loss      0.15809809   0.14668601     -0.01532748      1.52178836     3000
T Epoch 87            grad_norm      0.56967759   1.36896977      0.08701925     58.35875320     3000
T Epoch 87  sample_data_time/ms      3.29003022  40.89819801      0.05600043    758.50605406     3000
T Epoch 87  batch_learn_time/ms     56.26740225   1.26840821     54.99708746     67.00273976     3000
T Epoch 87       episode_length    161.01567398   0.29831447    160.00000000    164.00000000     4785
T Epoch 87       episode_return     15.04179728  16.18518512   -109.00000000     25.00000000     4785
T Epoch 87       episode_time/s      0.89682692   0.12475018      0.76396269      1.79149449     4785
T Epoch 87     steps_per_second    181.80828107  16.60622965     89.86910248    210.74328613     4785
T Epoch 87          total_guess     19.16133751   2.12363165     14.00000000     45.00000000     4785
T Epoch 87         correct_rate      0.96268587   0.05938201      0.37209302      1.00000000     4785
T Epoch 87       cyclone_attack      0.02549634   0.15762703      0.00000000      1.00000000     4785
T Epoch 87                 time  19186.24478561   0.00000000  19186.24478561  19186.24478561        1

[2022-06-30 21:45:52,696][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 87    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 87    episode_return     15.24000000   1.79510445     10.00000000     19.00000000      100
E Epoch 87    episode_time/s      0.69417839   0.02166830      0.48489839      0.70430517      100
E Epoch 87  steps_per_second    232.24626129  10.18991342    228.59408569    332.02832031      100
E Epoch 87       total_guess     17.04000000   1.38506318     13.00000000     20.00000000      100
E Epoch 87      correct_rate      0.94651897   0.03028894      0.82352942      1.00000000      100
E Epoch 87    cyclone_attack      0.00000000   0.00000000      0.00000000      0.00000000      100
E Epoch 87              time  19224.29096394   0.00000000  19224.29096394  19224.29096394        1

[2022-06-30 21:48:54,229][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 88               return      0.85327556   0.05529338      0.61262453      0.99793375     3000
T Epoch 88         policy_ratio      0.99822534   0.01817368      0.94669294      1.43735635     3000
T Epoch 88          policy_loss      0.00231378   0.01481309     -0.01702566      0.28762239     3000
T Epoch 88           value_loss      0.31347605   0.28931694      0.00800044      2.26771569     3000
T Epoch 88              entropy      1.09743145   0.02791289      0.99967021      1.19887447     3000
T Epoch 88                 loss      0.14807749   0.14343939     -0.02009730      1.11864972     3000
T Epoch 88            grad_norm      0.57409156   0.73513400      0.08517094     12.97722244     3000
T Epoch 88  sample_data_time/ms      3.10428986  39.56184450      0.05504675    731.70134239     3000
T Epoch 88  batch_learn_time/ms     56.41301369   1.35943112     54.95568365     62.33954895     3000
T Epoch 88       episode_length    161.01833895   0.31455840    160.00000000    164.00000000     4744
T Epoch 88       episode_return     14.88870152  15.31128133   -112.00000000     24.00000000     4744
T Epoch 88       episode_time/s      0.90300977   0.12106374      0.73752075      1.74749947     4744
T Epoch 88     steps_per_second    180.39785427  15.81792753     92.13164520    218.29895020     4744
T Epoch 88          total_guess     18.86193086   2.20830129      9.00000000     47.00000000     4744
T Epoch 88         correct_rate      0.95846854   0.06383580      0.36363637      1.00000000     4744
T Epoch 88       cyclone_attack      0.02255481   0.14847925      0.00000000      1.00000000     4744
T Epoch 88                 time  19405.82358063   0.00000000  19405.82358063  19405.82358063        1

[2022-06-30 21:49:31,273][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 88    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 88    episode_return     13.99000000  10.05832491    -83.00000000     19.00000000      100
E Epoch 88    episode_time/s      0.66368109   0.02416322      0.45696545      0.74320835      100
E Epoch 88  steps_per_second    243.00806305  11.75923463    216.62835693    352.32421875      100
E Epoch 88       total_guess     16.93000000   1.97613259     12.00000000     21.00000000      100
E Epoch 88      correct_rate      0.94120264   0.03968250      0.78947371      1.00000000      100
E Epoch 88    cyclone_attack      0.01000000   0.09949874      0.00000000      1.00000000      100
E Epoch 88              time  19442.86772321   0.00000000  19442.86772321  19442.86772321        1

[2022-06-30 21:52:32,637][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 89               return      0.87494655   0.05475831      0.62158948      1.02065897     3000
T Epoch 89         policy_ratio      0.99851325   0.01381550      0.94494224      1.14208639     3000
T Epoch 89          policy_loss      0.00214787   0.01813650     -0.01675136      0.49809128     3000
T Epoch 89           value_loss      0.31816535   0.28000403      0.00789398      1.71597171     3000
T Epoch 89              entropy      1.10488657   0.02825013      1.01181221      1.20803046     3000
T Epoch 89                 loss      0.15018168   0.13925654     -0.01560796      0.83890271     3000
T Epoch 89            grad_norm      0.54355990   0.89564204      0.08487369     25.92460632     3000
T Epoch 89  sample_data_time/ms      3.07312882  39.12525177      0.05585235    780.06104100     3000
T Epoch 89  batch_learn_time/ms     56.36973537   1.36209915     54.98464778     67.30492786     3000
T Epoch 89       episode_length    161.06340119   0.42054002    160.00000000    164.00000000     4716
T Epoch 89       episode_return     15.28837998  15.39499579    -98.00000000     24.00000000     4716
T Epoch 89       episode_time/s      0.90857736   0.12678363      0.75344592      1.80507398     4716
T Epoch 89     steps_per_second    179.55770252  16.68044233     89.19302368    213.68487549     4716
T Epoch 89          total_guess     19.01802375   1.94743628      7.00000000     39.00000000     4716
T Epoch 89         correct_rate      0.96538839   0.05374535      0.35294119      1.00000000     4716
T Epoch 89       cyclone_attack      0.02311281   0.15026179      0.00000000      1.00000000     4716
T Epoch 89                 time  19624.23098810   0.00000000  19624.23098810  19624.23098810        1

[2022-06-30 21:53:09,683][root][INFO] - 

      info               key            mean         std             min             max    count
----------  ----------------  --------------  ----------  --------------  --------------  -------
E Epoch 89    episode_length    161.00000000  0.00000000    161.00000000    161.00000000      100
E Epoch 89    episode_return     17.45000000  1.93584607     13.00000000     23.00000000      100
E Epoch 89    episode_time/s      0.67662807  0.02093065      0.51617414      0.69752479      100
E Epoch 89  steps_per_second    238.21317963  8.75489064    230.81617737    311.91024780      100
E Epoch 89       total_guess     18.69000000  1.61675601     15.00000000     23.00000000      100
E Epoch 89      correct_rate      0.96656200  0.02836250      0.89473683      1.00000000      100
E Epoch 89    cyclone_attack      0.00000000  0.00000000      0.00000000      0.00000000      100
E Epoch 89              time  19661.27736398  0.00000000  19661.27736398  19661.27736398        1

[2022-06-30 21:56:10,973][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 90               return      0.81610308   0.06728778      0.50670159      1.00905204     3000
T Epoch 90         policy_ratio      0.99938576   0.02302284      0.96273988      1.85240221     3000
T Epoch 90          policy_loss      0.00193836   0.01886723     -0.01787443      0.61021239     3000
T Epoch 90           value_loss      0.41111725   0.32164408      0.00813989      2.49679041     3000
T Epoch 90              entropy      1.10735820   0.02723541      0.98157644      1.21161091     3000
T Epoch 90                 loss      0.19642340   0.15992437     -0.01025219      1.23414660     3000
T Epoch 90            grad_norm      0.64288997   2.64035975      0.09210687    136.18508911     3000
T Epoch 90  sample_data_time/ms      3.20343055  39.61667207      0.05319528    698.01676180     3000
T Epoch 90  batch_learn_time/ms     56.23312734   1.29036316     54.78017777     67.80885812     3000
T Epoch 90       episode_length    161.17366889   0.73508272    160.00000000    164.00000000     4808
T Epoch 90       episode_return     13.98752080  18.00719289   -113.00000000     24.00000000     4808
T Epoch 90       episode_time/s      0.88873012   0.13338460      0.74185175      1.77470553     4808
T Epoch 90     steps_per_second    184.00296122  17.94064761     91.09162903    217.02449036     4808
T Epoch 90          total_guess     18.98377704   2.12047377     11.00000000     49.00000000     4808
T Epoch 90         correct_rate      0.95921116   0.06261020      0.36734694      1.00000000     4808
T Epoch 90       cyclone_attack      0.03223794   0.17663140      0.00000000      1.00000000     4808
T Epoch 90                 time  19842.56734440   0.00000000  19842.56734440  19842.56734440        1

[2022-06-30 21:56:49,021][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 90    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 90    episode_return     16.03000000   1.60284123     13.00000000     21.00000000      100
E Epoch 90    episode_time/s      0.69138448   0.02345850      0.45935687      0.70162749      100
E Epoch 90  steps_per_second    233.26660400  11.81218163    229.46649170    350.49002075      100
E Epoch 90       total_guess     17.41000000   1.20909057     15.00000000     21.00000000      100
E Epoch 90      correct_rate      0.96014534   0.02933615      0.88235295      1.00000000      100
E Epoch 90    cyclone_attack      0.00000000   0.00000000      0.00000000      0.00000000      100
E Epoch 90              time  19880.61499880   0.00000000  19880.61499880  19880.61499880        1

[2022-06-30 21:59:51,244][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 91               return      0.79923813   0.05336188      0.53300875      0.95788199     3000
T Epoch 91         policy_ratio      1.00039046   0.06938694      0.95716685      4.17790651     3000
T Epoch 91          policy_loss      0.00309969   0.01924803     -0.01783726      0.53008908     3000
T Epoch 91           value_loss      0.31159144   0.26952317      0.00824253      1.80532062     3000
T Epoch 91              entropy      1.09938378   0.02653305      0.99961615      1.18836677     3000
T Epoch 91                 loss      0.14790157   0.13452190     -0.01557344      0.88580006     3000
T Epoch 91            grad_norm      0.69726334   7.01390425      0.10983618    380.61666870     3000
T Epoch 91  sample_data_time/ms      3.25362870  40.22930203      0.05203206    695.33182960     3000
T Epoch 91  batch_learn_time/ms     56.49062935   1.45596368     54.93159499     65.68527874     3000
T Epoch 91       episode_length    161.04204829   0.38104174    160.00000000    164.00000000     4804
T Epoch 91       episode_return     14.54454621  15.79066237    -99.00000000     24.00000000     4804
T Epoch 91       episode_time/s      0.89577317   0.12524177      0.76458639      1.85063088     4804
T Epoch 91     steps_per_second    182.07936784  16.72693479     86.99736023    210.57136536     4804
T Epoch 91          total_guess     18.67985012   1.97779143     11.00000000     42.00000000     4804
T Epoch 91         correct_rate      0.95781530   0.06300937      0.40000001      1.00000000     4804
T Epoch 91       cyclone_attack      0.02435470   0.15414783      0.00000000      1.00000000     4804
T Epoch 91                 time  20062.83646949   0.00000000  20062.83646949  20062.83646949        1

[2022-06-30 22:00:28,299][root][INFO] - 

      info               key            mean         std             min             max    count
----------  ----------------  --------------  ----------  --------------  --------------  -------
E Epoch 91    episode_length    161.00000000  0.00000000    161.00000000    161.00000000      100
E Epoch 91    episode_return     14.37000000  2.03791560      9.00000000     20.00000000      100
E Epoch 91    episode_time/s      0.66479665  0.01748992      0.49499178      0.67906398      100
E Epoch 91  steps_per_second    242.40105286  8.44145615    237.09106445    325.25793457      100
E Epoch 91       total_guess     16.13000000  1.54696477     11.00000000     20.00000000      100
E Epoch 91      correct_rate      0.94468825  0.03911915      0.81250000      1.00000000      100
E Epoch 91    cyclone_attack      0.00000000  0.00000000      0.00000000      0.00000000      100
E Epoch 91              time  20099.89279555  0.00000000  20099.89279555  20099.89279555        1

[2022-06-30 22:03:29,192][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 92               return      0.79100962   0.05871520      0.51447433      0.96027315     3000
T Epoch 92         policy_ratio      0.99916135   0.01583925      0.96133769      1.48897278     3000
T Epoch 92          policy_loss      0.00111388   0.01174584     -0.01934282      0.28492272     3000
T Epoch 92           value_loss      0.38189866   0.30037749      0.00857968      2.35723948     3000
T Epoch 92              entropy      1.11278970   0.02813758      1.01066661      1.20739543     3000
T Epoch 92                 loss      0.18093532   0.14924982     -0.01253718      1.16192913     3000
T Epoch 92            grad_norm      0.46864289   0.60725231      0.08694395     22.05424309     3000
T Epoch 92  sample_data_time/ms      2.89469440  36.40987411      0.05696621    585.85549332     3000
T Epoch 92  batch_learn_time/ms     56.39066184   1.36458086     54.96219825     66.97115581     3000
T Epoch 92       episode_length    160.99552048   0.31491166    160.00000000    164.00000000     4688
T Epoch 92       episode_return     14.06569966  17.66359277   -106.00000000     23.00000000     4688
T Epoch 92       episode_time/s      0.90933636   0.12044649      0.69679034      1.62365294     4688
T Epoch 92     steps_per_second    179.16979942  16.28406581     99.15911865    231.05946350     4688
T Epoch 92          total_guess     18.72397611   2.23582113      8.00000000     45.00000000     4688
T Epoch 92         correct_rate      0.96320020   0.06484074      0.37209302      1.00000000     4688
T Epoch 92       cyclone_attack      0.03114334   0.17370503      0.00000000      1.00000000     4688
T Epoch 92                 time  20280.78623628   0.00000000  20280.78623628  20280.78623628        1

[2022-06-30 22:04:06,238][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 92    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 92    episode_return     15.11000000  10.39412815    -86.00000000     21.00000000      100
E Epoch 92    episode_time/s      0.67318985   0.02618695      0.43842924      0.70721263      100
E Epoch 92  steps_per_second    239.68118271  13.51435367    227.65431213    367.22003174      100
E Epoch 92       total_guess     17.73000000   1.59909349     13.00000000     23.00000000      100
E Epoch 92      correct_rate      0.95410316   0.04474446      0.75000000      1.00000000      100
E Epoch 92    cyclone_attack      0.01000000   0.09949874      0.00000000      1.00000000      100
E Epoch 92              time  20317.83275656   0.00000000  20317.83275656  20317.83275656        1

[2022-06-30 22:07:06,835][root][INFO] - 

      info                  key            mean          std             min             max    count
----------  -------------------  --------------  -----------  --------------  --------------  -------
T Epoch 93               return      0.80142125   0.05457389      0.55215001      0.95368820     3000
T Epoch 93         policy_ratio      0.99870509   0.01517392      0.96031851      1.34515834     3000
T Epoch 93          policy_loss      0.00186162   0.01778192     -0.02110649      0.42836648     3000
T Epoch 93           value_loss      0.28424616   0.26890729      0.00725846      2.35701084     3000
T Epoch 93              entropy      1.10257957   0.02819854      1.01431918      1.19678831     3000
T Epoch 93                 loss      0.13295890   0.13394913     -0.01421156      1.16744447     3000
T Epoch 93            grad_norm      0.53624403   0.90017340      0.07748473     21.68640327     3000
T Epoch 93  sample_data_time/ms      3.00586129  36.83572393      0.05333871    533.96497015     3000
T Epoch 93  batch_learn_time/ms     56.19503205   1.12922174     54.96789981     64.27598279     3000
T Epoch 93       episode_length    160.99532810   0.33922989    160.00000000    164.00000000     4709
T Epoch 93       episode_return     14.89275855  15.19108027   -110.00000000     24.00000000     4709
T Epoch 93       episode_time/s      0.90508358   0.12393704      0.75799459      1.64062893     4709
T Epoch 93     steps_per_second    180.13763765  16.76778892     98.13309479    211.86561584     4709
T Epoch 93          total_guess     18.79231259   2.41125703     11.00000000     60.00000000     4709
T Epoch 93         correct_rate      0.96043409   0.06490051      0.23333333      1.00000000     4709
T Epoch 93       cyclone_attack      0.02229773   0.14765006      0.00000000      1.00000000     4709
T Epoch 93                 time  20498.42950046   0.00000000  20498.42950046  20498.42950046        1

[2022-06-30 22:07:44,876][root][INFO] - 

      info               key            mean          std             min             max    count
----------  ----------------  --------------  -----------  --------------  --------------  -------
E Epoch 93    episode_length    161.00000000   0.00000000    161.00000000    161.00000000      100
E Epoch 93    episode_return     14.80000000  10.22741414    -85.00000000     19.00000000      100
E Epoch 93    episode_time/s      0.69226764   0.00260331      0.66918522      0.69691581      100
E Epoch 93  steps_per_second    232.57238770   0.89795003    231.01785278    240.59107971      100
E Epoch 93       total_guess     17.88000000   1.72788889     13.00000000     23.00000000      100
E Epoch 93      correct_rate      0.94230234   0.04244131      0.76190478      1.00000000      100
E Epoch 93    cyclone_attack      0.01000000   0.09949874      0.00000000      1.00000000      100
E Epoch 93              time  20536.47140521   0.00000000  20536.47140521  20536.47140521        1

[2022-06-30 22:10:46,721][root][INFO] - 

